full_name,short_name,nodes,edges,execution_paths,runtime,Model D RBO,HARM RBO
com.xenoamess.x8l-2.1.2-reduced.json,x8l,90,244,179,0.16054634500324028,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,100,263,179,0.16034354799921857,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,110,283,179,0.16189053899870487,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,120,346,179,0.16350229000090621,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,130,461,179,0.1659470560043701,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,140,553,179,0.17281889200239675,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,150,681,179,0.17665855000086594,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,160,832,179,0.17966986700048437,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,170,1027,179,0.1921851119986968,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,180,1282,179,0.21534451399929821,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,190,1549,179,0.6716738729955978,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,200,1788,179,0.7006378710066201,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,210,2104,179,0.7314332640016801,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,220,2478,179,0.7466321190004237,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,230,2806,179,0.8325891049971688,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,240,3215,179,0.8503452940058196,1.0,1.0
com.xenoamess.x8l-2.1.2-reduced.json,x8l,250,3804,179,0.8988645040008123,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,10,4,6,0.7078025709997746,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,20,54,6,0.160026450001169,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,30,153,6,0.1655434240019531,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,40,179,6,0.17229182500159368,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,50,262,6,0.1770996749983169,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,60,457,6,0.28671597100037616,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,70,664,6,2.2710234980040696,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,80,722,6,2.2771103199993377,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,90,979,6,224.4218087219997,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,100,1053,6,226.16372050200152,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,110,1128,6,227.36306424500071,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,120,1379,6,226.2762450040027,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,130,1632,6,229.03845111200644,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,140,1927,6,226.5575194210105,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,150,2267,6,226.25254866899922,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,160,2654,6,226.52479456299625,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,170,2752,6,227.09542614899692,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,180,2843,6,226.43435982899973,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,190,2898,6,228.7556787610083,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,200,3190,6,227.5521802709991,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,210,3397,6,226.65968711400637,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,220,3542,6,227.4804223650135,1.0,1.0
org.testingisdocumenting.webtau.webtau-browser-1.22-SNAPSHOT-reduced.json,webtau-browser,230,3608,6,226.53961450800125,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,10,7,6,0.7034550859971205,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,20,32,6,0.14083723499788903,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,30,84,6,0.14359443400462624,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,40,185,6,0.1471854470000835,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,50,295,6,0.15496722600073554,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,60,398,6,0.1582485179969808,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,70,511,6,0.1574324890098069,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,80,547,6,0.15956111799459904,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,90,675,6,0.15825190898613073,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,100,689,6,0.1594909010018455,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,110,725,6,0.16128428999218158,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,120,761,6,0.16265143700002227,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,130,807,6,0.16040809199330397,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,140,832,6,0.16123733099084347,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,150,849,6,0.16220479099138174,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,160,898,6,0.19532627500302624,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,170,998,6,0.16486250300658867,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,180,1093,6,0.16701202999684028,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,190,1208,6,0.1695510940044187,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,200,1229,6,0.17065063300833572,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,210,1281,6,0.1723145529977046,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,220,1407,6,0.17458254999655765,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,230,1513,6,0.17771070399612654,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,240,1665,6,0.18029169899818953,1.0,1.0
org.testingisdocumenting.webtau.webtau-cache-1.22-SNAPSHOT-reduced.json,webtau-cache,250,1799,6,0.18257932200504,1.0,1.0
